1.090000e-03	-6.477306e-02	-6.477307e-02	
1.095000e-03	-6.477203e-02	-6.477204e-02	
1.100000e-03	-6.477100e-02	-6.477101e-02	
1.105000e-03	-6.476997e-02	-6.476998e-02	
1.110000e-03	-6.476895e-02	-6.476895e-02	
1.115000e-03	-6.476792e-02	-6.476792e-02	
1.120000e-03	-6.476689e-02	-6.476690e-02	
1.125000e-03	-6.476586e-02	-6.476587e-02	
1.130000e-03	-6.476483e-02	-6.476484e-02	
1.135000e-03	-6.476380e-02	-6.476381e-02	
1.140000e-03	-6.476278e-02	-6.476278e-02	
1.145000e-03	-6.476175e-02	-6.476176e-02	
1.150000e-03	-6.476072e-02	-6.476073e-02	
1.155000e-03	-6.475969e-02	-6.475970e-02	
1.160000e-03	-6.475867e-02	-6.475867e-02	
1.165000e-03	-6.475764e-02	-6.475765e-02	
1.170000e-03	-6.475661e-02	-6.475662e-02	
1.175000e-03	-6.475558e-02	-6.475559e-02	
1.180000e-03	-6.475456e-02	-6.475456e-02	
1.185000e-03	-6.475353e-02	-6.475354e-02	
1.190000e-03	-6.475250e-02	-6.475251e-02	
1.195000e-03	-6.475148e-02	-6.475148e-02	
1.200000e-03	-6.475045e-02	-6.475046e-02	
1.205000e-03	-6.474942e-02	-6.474943e-02	
1.210000e-03	-6.474840e-02	-6.474840e-02	
1.215000e-03	-6.474737e-02	-6.474738e-02	
1.220000e-03	-6.474634e-02	-6.474635e-02	
1.225000e-03	-6.474532e-02	-6.474533e-02	
1.230000e-03	-6.474429e-02	-6.474430e-02	
1.235000e-03	-6.474327e-02	-6.474327e-02	
1.240000e-03	-6.474224e-02	-6.474225e-02	
1.245000e-03	-6.474122e-02	-6.474122e-02	
1.250000e-03	-6.474019e-02	-6.474020e-02	
1.255000e-03	-6.473916e-02	-6.473917e-02	
1.260000e-03	-6.473814e-02	-6.473815e-02	
1.265000e-03	-6.473711e-02	-6.473712e-02	
1.270000e-03	-6.473609e-02	-6.473610e-02	
1.275000e-03	-6.473506e-02	-6.473507e-02	
1.280000e-03	-6.473404e-02	-6.473405e-02	
1.285000e-03	-6.473301e-02	-6.473302e-02	
1.290000e-03	-6.473199e-02	-6.473200e-02	
1.295000e-03	-6.473096e-02	-6.473097e-02	
1.300000e-03	-6.472994e-02	-6.472995e-02	
1.305000e-03	-6.472892e-02	-6.472892e-02	
1.310000e-03	-6.472789e-02	-6.472790e-02	
1.315000e-03	-6.472687e-02	-6.472687e-02	
1.320000e-03	-6.472584e-02	-6.472585e-02	
1.325000e-03	-6.472482e-02	-6.472483e-02	
1.330000e-03	-6.472380e-02	-6.472380e-02	
1.335000e-03	-6.472277e-02	-6.472278e-02	
1.340000e-03	-6.472175e-02	-6.472176e-02	
1.345000e-03	-6.472072e-02	-6.472073e-02	
1.350000e-03	-6.471970e-02	-6.471971e-02	
1.355000e-03	-6.471868e-02	-6.471869e-02	
1.360000e-03	-6.471765e-02	-6.471766e-02	
1.365000e-03	-6.471663e-02	-6.471664e-02	
1.370000e-03	-6.471561e-02	-6.471562e-02	
1.375000e-03	-6.471459e-02	-6.471459e-02	
1.380000e-03	-6.471356e-02	-6.471357e-02	
1.385000e-03	-6.471254e-02	-6.471255e-02	
1.390000e-03	-6.471152e-02	-6.471153e-02	
1.395000e-03	-6.471050e-02	-6.471050e-02	
1.400000e-03	-6.470947e-02	-6.470948e-02	
1.405000e-03	-6.470845e-02	-6.470846e-02	
1.410000e-03	-6.470743e-02	-6.470744e-02	
1.415000e-03	-6.470641e-02	-6.470641e-02	
1.420000e-03	-6.470538e-02	-6.470539e-02	
1.425000e-03	-6.470436e-02	-6.470437e-02	
1.430000e-03	-6.470334e-02	-6.470335e-02	
1.435000e-03	-6.470232e-02	-6.470233e-02	
1.440000e-03	-6.470130e-02	-6.470131e-02	
1.445000e-03	-6.470028e-02	-6.470028e-02	
1.450000e-03	-6.469926e-02	-6.469926e-02	
1.455000e-03	-6.469823e-02	-6.469824e-02	
1.460000e-03	-6.469721e-02	-6.469722e-02	
1.465000e-03	-6.469619e-02	-6.469620e-02	
1.470000e-03	-6.469517e-02	-6.469518e-02	
1.475000e-03	-6.469415e-02	-6.469416e-02	
1.480000e-03	-6.469313e-02	-6.469314e-02	
1.485000e-03	-6.469211e-02	-6.469212e-02	
1.490000e-03	-6.469109e-02	-6.469110e-02	
1.495000e-03	-6.469007e-02	-6.469008e-02	
1.500000e-03	-6.468905e-02	-6.468906e-02	
1.505000e-03	-6.468803e-02	-6.468804e-02	
1.510000e-03	-6.468701e-02	-6.468702e-02	
1.515000e-03	-6.468599e-02	-6.468600e-02	
1.520000e-03	-6.468497e-02	-6.468498e-02	
1.525000e-03	-6.468395e-02	-6.468396e-02	
1.530000e-03	-6.468293e-02	-6.468294e-02	
1.535000e-03	-6.468191e-02	-6.468192e-02	
1.540000e-03	-6.468089e-02	-6.468090e-02	
1.545000e-03	-6.467987e-02	-6.467988e-02	
1.550000e-03	-6.467885e-02	-6.467886e-02	
1.555000e-03	-6.467783e-02	-6.467784e-02	
1.560000e-03	-6.467682e-02	-6.467682e-02	
1.565000e-03	-6.467580e-02	-6.467580e-02	
1.570000e-03	-6.467478e-02	-6.467479e-02	
1.575000e-03	-6.467376e-02	-6.467377e-02	
1.580000e-03	-6.467274e-02	-6.467275e-02	
1.585000e-03	-6.467172e-02	-6.467173e-02	
1.590000e-03	-6.467070e-02	-6.467071e-02	
1.595000e-03	-6.466969e-02	-6.466969e-02	
1.600000e-03	-6.466867e-02	-6.466868e-02	
1.605000e-03	-6.466765e-02	-6.466766e-02	
1.610000e-03	-6.466663e-02	-6.466664e-02	
1.615000e-03	-6.466561e-02	-6.466562e-02	
1.620000e-03	-6.466460e-02	-6.466461e-02	
1.625000e-03	-6.466358e-02	-6.466359e-02	
1.630000e-03	-6.466256e-02	-6.466257e-02	
1.635000e-03	-6.466154e-02	-6.466155e-02	
1.640000e-03	-6.466053e-02	-6.466054e-02	
1.645000e-03	-6.465951e-02	-6.465952e-02	
1.650000e-03	-6.465849e-02	-6.465850e-02	
1.655000e-03	-6.465748e-02	-6.465749e-02	
1.660000e-03	-6.465646e-02	-6.465647e-02	
1.665000e-03	-6.465544e-02	-6.465545e-02	
1.670000e-03	-6.465443e-02	-6.465444e-02	
1.675000e-03	-6.465341e-02	-6.465342e-02	
1.680000e-03	-6.465239e-02	-6.465240e-02	
1.685000e-03	-6.465138e-02	-6.465139e-02	
1.690000e-03	-6.465036e-02	-6.465037e-02	
1.695000e-03	-6.464935e-02	-6.464935e-02	
1.700000e-03	-6.464833e-02	-6.464834e-02	
1.705000e-03	-6.464731e-02	-6.464732e-02	
1.710000e-03	-6.464630e-02	-6.464631e-02	
1.715000e-03	-6.464528e-02	-6.464529e-02	
1.720000e-03	-6.464427e-02	-6.464428e-02	
1.725000e-03	-6.464325e-02	-6.464326e-02	
1.730000e-03	-6.464224e-02	-6.464225e-02	
1.735000e-03	-6.464122e-02	-6.464123e-02	
1.740000e-03	-6.464021e-02	-6.464021e-02	
1.745000e-03	-6.463919e-02	-6.463920e-02	
1.750000e-03	-6.463818e-02	-6.463819e-02	
1.755000e-03	-6.463716e-02	-6.463717e-02	
1.760000e-03	-6.463615e-02	-6.463616e-02	
1.765000e-03	-6.463513e-02	-6.463514e-02	
1.770000e-03	-6.463412e-02	-6.463413e-02	
1.775000e-03	-6.463310e-02	-6.463311e-02	
1.780000e-03	-6.463209e-02	-6.463210e-02	
1.785000e-03	-6.463108e-02	-6.463108e-02	
1.790000e-03	-6.463006e-02	-6.463007e-02	
1.795000e-03	-6.462905e-02	-6.462906e-02	
1.800000e-03	-6.462803e-02	-6.462804e-02	
1.805000e-03	-6.462702e-02	-6.462703e-02	
1.810000e-03	-6.462601e-02	-6.462602e-02	
1.815000e-03	-6.462499e-02	-6.462500e-02	
1.820000e-03	-6.462398e-02	-6.462399e-02	
1.825000e-03	-6.462297e-02	-6.462298e-02	
1.830000e-03	-6.462195e-02	-6.462196e-02	
1.835000e-03	-6.462094e-02	-6.462095e-02	
1.840000e-03	-6.461993e-02	-6.461994e-02	
1.845000e-03	-6.461891e-02	-6.461892e-02	
1.850000e-03	-6.461790e-02	-6.461791e-02	
1.855000e-03	-6.461689e-02	-6.461690e-02	
1.860000e-03	-6.461588e-02	-6.461589e-02	
1.865000e-03	-6.461486e-02	-6.461487e-02	
1.870000e-03	-6.461385e-02	-6.461386e-02	
1.875000e-03	-6.461284e-02	-6.461285e-02	
1.880000e-03	-6.461183e-02	-6.461184e-02	
1.885000e-03	-6.461082e-02	-6.461083e-02	
1.890000e-03	-6.460980e-02	-6.460981e-02	
1.895000e-03	-6.460879e-02	-6.460880e-02	
1.900000e-03	-6.460778e-02	-6.460779e-02	
1.905000e-03	-6.460677e-02	-6.460678e-02	
1.910000e-03	-6.460576e-02	-6.460577e-02	
1.915000e-03	-6.460475e-02	-6.460476e-02	
1.920000e-03	-6.460374e-02	-6.460374e-02	
1.925000e-03	-6.460272e-02	-6.460273e-02	
1.930000e-03	-6.460171e-02	-6.460172e-02	
1.935000e-03	-6.460070e-02	-6.460071e-02	
1.940000e-03	-6.459969e-02	-6.459970e-02	
1.945000e-03	-6.459868e-02	-6.459869e-02	
1.950000e-03	-6.459767e-02	-6.459768e-02	
1.955000e-03	-6.459666e-02	-6.459667e-02	
1.960000e-03	-6.459565e-02	-6.459566e-02	
1.965000e-03	-6.459464e-02	-6.459465e-02	
1.970000e-03	-6.459363e-02	-6.459364e-02	
1.975000e-03	-6.459262e-02	-6.459263e-02	
1.980000e-03	-6.459161e-02	-6.459162e-02	
1.985000e-03	-6.459060e-02	-6.459061e-02	
1.990000e-03	-6.458959e-02	-6.458960e-02	
1.995000e-03	-6.458858e-02	-6.458859e-02	
2.000000e-03	-6.458757e-02	-6.458758e-02	
2.005000e-03	-6.458656e-02	-6.458657e-02	
2.010000e-03	-6.458555e-02	-6.458556e-02	
2.015000e-03	-6.458454e-02	-6.458455e-02	
2.020000e-03	-6.458353e-02	-6.458354e-02	
2.025000e-03	-6.458252e-02	-6.458253e-02	
2.030000e-03	-6.458151e-02	-6.458152e-02	
2.035000e-03	-6.458051e-02	-6.458052e-02	
2.040000e-03	-6.457950e-02	-6.457951e-02	
2.045000e-03	-6.457849e-02	-6.457850e-02	
2.050000e-03	-6.457748e-02	-6.457749e-02	
2.055000e-03	-6.457647e-02	-6.457648e-02	
2.060000e-03	-6.457546e-02	-6.457547e-02	
2.065000e-03	-6.457446e-02	-6.457447e-02	
2.070000e-03	-6.457345e-02	-6.457346e-02	
2.075000e-03	-6.457244e-02	-6.457245e-02	
2.080000e-03	-6.457143e-02	-6.457144e-02	
2.085000e-03	-6.457042e-02	-6.457043e-02	
2.090000e-03	-6.456942e-02	-6.456943e-02	
2.095000e-03	-6.456841e-02	-6.456842e-02	
2.100000e-03	-6.456740e-02	-6.456741e-02	
2.105000e-03	-6.456639e-02	-6.456640e-02	
2.110000e-03	-6.456539e-02	-6.456540e-02	
2.115000e-03	-6.456438e-02	-6.456439e-02	
2.120000e-03	-6.456337e-02	-6.456338e-02	
2.125000e-03	-6.456237e-02	-6.456238e-02	
2.130000e-03	-6.456136e-02	-6.456137e-02	
2.135000e-03	-6.456035e-02	-6.456036e-02	
2.140000e-03	-6.455935e-02	-6.455936e-02	
2.145000e-03	-6.455834e-02	-6.455835e-02	
2.150000e-03	-6.455733e-02	-6.455734e-02	
2.155000e-03	-6.455633e-02	-6.455634e-02	
2.160000e-03	-6.455532e-02	-6.455533e-02	
2.165000e-03	-6.455431e-02	-6.455432e-02	
2.170000e-03	-6.455331e-02	-6.455332e-02	
2.175000e-03	-6.455230e-02	-6.455231e-02	
2.180000e-03	-6.455130e-02	-6.455131e-02	
2.185000e-03	-6.455029e-02	-6.455030e-02	
2.190000e-03	-6.454929e-02	-6.454930e-02	
2.195000e-03	-6.454828e-02	-6.454829e-02	
2.200000e-03	-6.454728e-02	-6.454729e-02	
2.205000e-03	-6.454627e-02	-6.454628e-02	
2.210000e-03	-6.454527e-02	-6.454528e-02	
2.215000e-03	-6.454426e-02	-6.454427e-02	
2.220000e-03	-6.454326e-02	-6.454327e-02	
2.225000e-03	-6.454225e-02	-6.454226e-02	
2.230000e-03	-6.454125e-02	-6.454126e-02	
2.235000e-03	-6.454024e-02	-6.454025e-02	
2.240000e-03	-6.453924e-02	-6.453925e-02	
2.245000e-03	-6.453823e-02	-6.453824e-02	
2.250000e-03	-6.453723e-02	-6.453724e-02	
2.255000e-03	-6.453622e-02	-6.453623e-02	
2.260000e-03	-6.453522e-02	-6.453523e-02	
2.265000e-03	-6.453422e-02	-6.453423e-02	
2.270000e-03	-6.453321e-02	-6.453322e-02	
2.275000e-03	-6.453221e-02	-6.453222e-02	
2.280000e-03	-6.453120e-02	-6.453122e-02	
2.285000e-03	-6.453020e-02	-6.453021e-02	
2.290000e-03	-6.452920e-02	-6.452921e-02	
2.295000e-03	-6.452819e-02	-6.452821e-02	
2.300000e-03	-6.452719e-02	-6.452720e-02	
2.305000e-03	-6.452619e-02	-6.452620e-02	
2.310000e-03	-6.452519e-02	-6.452520e-02	
2.315000e-03	-6.452418e-02	-6.452419e-02	
2.320000e-03	-6.452318e-02	-6.452319e-02	
2.325000e-03	-6.452218e-02	-6.452219e-02	
2.330000e-03	-6.452117e-02	-6.452119e-02	
2.335000e-03	-6.452017e-02	-6.452018e-02	
2.340000e-03	-6.451917e-02	-6.451918e-02	
2.345000e-03	-6.451817e-02	-6.451818e-02	
2.350000e-03	-6.451717e-02	-6.451718e-02	
2.355000e-03	-6.451616e-02	-6.451617e-02	
2.360000e-03	-6.451516e-02	-6.451517e-02	
2.365000e-03	-6.451416e-02	-6.451417e-02	
2.370000e-03	-6.451316e-02	-6.451317e-02	
2.375000e-03	-6.451216e-02	-6.451217e-02	
2.380000e-03	-6.451115e-02	-6.451117e-02	
2.385000e-03	-6.451015e-02	-6.451016e-02	
2.390000e-03	-6.450915e-02	-6.450916e-02	
2.395000e-03	-6.450815e-02	-6.450816e-02	
2.400000e-03	-6.450715e-02	-6.450716e-02	
2.405000e-03	-6.450615e-02	-6.450616e-02	
2.410000e-03	-6.450515e-02	-6.450516e-02	
2.415000e-03	-6.450415e-02	-6.450416e-02	
2.420000e-03	-6.450315e-02	-6.450316e-02	
2.425000e-03	-6.450215e-02	-6.450216e-02	
2.430000e-03	-6.450115e-02	-6.450116e-02	
2.435000e-03	-6.450014e-02	-6.450016e-02	
2.440000e-03	-6.449914e-02	-6.449916e-02	
2.445000e-03	-6.449814e-02	-6.449816e-02	
2.450000e-03	-6.449714e-02	-6.449716e-02	
2.455000e-03	-6.449614e-02	-6.449616e-02	
2.460000e-03	-6.449514e-02	-6.449516e-02	
2.465000e-03	-6.449414e-02	-6.449416e-02	
2.470000e-03	-6.449315e-02	-6.449316e-02	
2.475000e-03	-6.449215e-02	-6.449216e-02	
2.480000e-03	-6.449115e-02	-6.449116e-02	
2.485000e-03	-6.449015e-02	-6.449016e-02	
2.490000e-03	-6.448915e-02	-6.448916e-02	
2.495000e-03	-6.448815e-02	-6.448816e-02	
2.500000e-03	-6.448715e-02	-6.448716e-02	
2.505000e-03	-6.448615e-02	-6.448616e-02	
2.510000e-03	-6.448515e-02	-6.448516e-02	
2.515000e-03	-6.448415e-02	-6.448416e-02	
2.520000e-03	-6.448315e-02	-6.448317e-02	
2.525000e-03	-6.448216e-02	-6.448217e-02	
2.530000e-03	-6.448116e-02	-6.448117e-02	
2.535000e-03	-6.448016e-02	-6.448017e-02	
2.540000e-03	-6.447916e-02	-6.447917e-02	
2.545000e-03	-6.447816e-02	-6.447817e-02	
2.550000e-03	-6.447717e-02	-6.447718e-02	
2.555000e-03	-6.447617e-02	-6.447618e-02	
2.560000e-03	-6.447517e-02	-6.447518e-02	
2.565000e-03	-6.447417e-02	-6.447418e-02	
2.570000e-03	-6.447317e-02	-6.447319e-02	
2.575000e-03	-6.447218e-02	-6.447219e-02	
2.580000e-03	-6.447118e-02	-6.447119e-02	
2.585000e-03	-6.447018e-02	-6.447019e-02	
